"id","name","screen_name","description","followers_count","friends_count","favorites_count","listed_count","created_at"
1932221766,Angel Banks,angelmbanks,Part #ux/part #code/all wine. I'm a delight. @WWCAtl Director | @WTMAtlanta Lead | @GDGAtl Organizer | Speaker | Co-organizer: @RefactrTech @DevFestAtl. She/Her,2453,506,32946,587,2013-10-03 00:00:00
1938840733,Avinash More,avinashemore,,403,215,650,158,2013-10-05 00:00:00
1943426180,tomc@corny203,corny203,"Family,my children,grandkids,love music especially blues,love my dobermans and all animals, climate change is real #resist #voteblue #votethemout",211,365,11544,1,2013-10-07 00:00:00
1957195646,SOOZZ,pilgrimage222,"😎😎😎
Music, sun, weed, freedom, peace and love to all. Old enough to be really worried for the soul of America. #PPP",4002,4956,39809,27,2013-10-12 00:00:00
1961288737,Ketaa Golden Realty,KetaaGolden,"Realtor with Fairfax Realty license in Maryland, Virginia, Washington Dc. Giving 14 years of experience shorts sales, investment properties and  flips",540,1085,315,5,2013-10-14 00:00:00
1961567384,juicy j,ohjaqui,pretty woman wannabe a rich mans bitch,551,642,12191,5,2013-10-14 00:00:00
1967041945,"alan g∞d, subcontractor for satan",TheAlanGood,class fuckup                       https://twitter.com/search/from:TheAlanGood(exclude:mentions),332,565,16592,11,2013-10-17 00:00:00
1970227806,childish sambino,samlangdonnn,UNO '21,843,725,107199,6,2013-10-18 00:00:00
1972422686,Patricia Vermeulen,patriciavrmln,CEO Amref Flying Doctors,468,265,2211,10,2013-10-19 00:00:00
2147520858,Indigo,indigoable,Prov. 31:31- DC to LA - LSU Alumni - B.A / M.A 📚- PR - 🎶 📝🏀🌒 We all die... The goal isnt to live forever but to create something that will.,287,210,7120,1,2013-10-21 00:00:00
2148041558,Valyrian Steel Papi,RobertAdusei,τελειωοις|Pimp or Die,493,464,9971,2,2013-10-21 00:00:00
2149082660,Happy Days,bantophool,Slowly woke up to the fact that we need real change. Hope and pray that it happens! Retweets not endorsements.,3,80,7221,1,2013-10-22 00:00:00
2151917174,Dave Snodgrass,shaggysnod,"Painfully mutating technophobe, proud father (hi eva), bass engine for Bound By Fate, tour bus nursemaid, all-around sorehead.",2357,4470,314596,54,2013-10-23 00:00:00
2156645995,Lidail,Lidail_HD,Are you satisfied ? 🎶,549,52,3218,9,2013-10-26 00:00:00
2164001564,Alex,lew_alexis13,Free spirit mami😌,226,239,16801,0,2013-10-29 00:00:00
2166860225,John,johnuce69,,440,674,6929,0,2013-11-03 00:00:00
2168947392,"Nicholas Blondin, MD",NicholasBlondin,"Neuro-oncologist practicing at Smilow Cancer Hospital and the Yale Comprehensive Cancer Center, dedicated to Hope and the pursuit of the Cure",772,489,277,19,2013-11-01 00:00:00
2169114588,Keith Humphreys,KeithNHumphreys,"Esther Ting Memorial Professor at Stanford University. Public policy advisor, film buff, and native of West by God Virginia. Writing at Washington Post Wonkblog",3798,238,28234,129,2013-11-01 00:00:00
2171151403,OPM Studios,OPMStudios,Television | Photography | Music | Film | Pop Culture #OnFireThisWeek,518,3314,8299,17,2013-11-02 00:00:00
2174797416,Azure Island,Azure_Island,"""There's a crack in everything, that's how the light gets in."" - L. Cohen **************************************************** Followed by @GenFlynn",1435,2736,20791,3,2013-11-04 00:00:00
2179295534,Los Memecillosssss,Jaaaayy___,,133,143,14594,0,2013-11-06 00:00:00
2179339513,GABI,GabrielleHerbst,"My new album, Empty Me is out now on Double Double Whammy 🌻 inquiries: andi@citrinemanagement.com",644,356,1698,27,2013-11-06 00:00:00
2181044947,Henry Banes,heybanes,,19,140,843,1,2013-11-07 00:00:00
2181690128,Lauren Smith,Lauren4homes2,,1025,2126,51764,7,2013-11-08 00:00:00
2183113232,MaP,MHWills,"mom.  grandmother. Resister of 45 regime. #TheResistance #nevermypresident focus on what you want, not what you don't! #TrumpResign. Vote repugs OUT!",469,377,44849,0,2013-11-08 00:00:00
2183302676,chiadika,themadradchad,nothing interesting here // #ut22,131,140,9826,2,2013-11-08 00:00:00
2183467250,seokjinnie appreciator,severianlyctor,tommy ･ ♂ he/him ･ 26/UK ･ 🔞 ･ enka stan ･ bts on main ･ kim seokjin ･❌ rps ･ FFXIV: Kenjirou Nagai (Phoenix) @kenjirounagai ･ 10/10/18 💜 ･ 💕 @TUZlGUO,472,585,26574,18,2013-11-08 00:00:00
2185350114,Barb Ricker,RickerBarb,Retired UW Researcher,115,254,4641,0,2013-11-09 00:00:00
2185903548,Realândia - Vote November 6,realandia,Activist who supports justice and equality all over the world,110,94,2759,12,2013-11-10 00:00:00
2188998486,Jason,SANlGA,,151,122,6318,2,2013-11-11 00:00:00
2190473765,David Ellard,EllardDavid,Principal Research fellow @warwickCTU @warwickmed #mixedmethods #carehomes #ElderlyCare #dementia #MentalHealth #ProcessEvaluation #ChronicPain #CDSM,99,115,277,8,2013-11-21 00:00:00
2195397822,메리 #RBB,N0STALGICYOONGS,"“If you don't wanna study, it's fine. Just do what you want."" - Jeon Jungkook 2018 fan account I guess",692,530,154962,14,2013-11-15 00:00:00
2199116818,Philip Lowe #SaveOurState #NoPasaran,PhilipBagLowe,"Northumbrian,Anarcho-Syndicalist used to care now cared for.Sandcastle builder optimist and mischief-maker. Oppose those who  profit from the misery of others.",892,477,5898,89,2013-11-28 00:00:00
2201031519,Phil mccann,mccann1888_1961,"Leave it till the morning. Husband, father, photography phenomenon. ☘",19,49,36,0,2013-11-29 00:00:00
2201679114,Bronzekat,Bronzekat13,,170,321,45729,6,2013-11-18 00:00:00
2208048342,:),teenytinyjoon,𝙸 𝙻𝚒𝚟𝚎 𝚂𝚘 𝙸 𝙻𝚘𝚟𝚎 | 𝙰𝚖𝚘𝚛 𝙵𝚊𝚝𝚒 | 𝙽𝚊𝚖𝚜𝚎𝚘𝚔 | #𝙱𝙻𝙼,661,515,99914,4,2013-11-21 00:00:00
2208175952,laylay,Aleneaa_,enjoy the little things,330,304,8262,1,2013-11-21 00:00:00
2211263309,아랙,aethusaa,민윤기 오빠🖤 03/29/2017 Wings Tour Chicago 07/11/2018 Eyes On You NYC 09/28/2018 Love Yourself Newark,1144,348,1715,3,2013-12-06 00:00:00
2213066265,Kyra MacLean,MacLeanKyra,live your todays✨    phs'20,183,211,2914,0,2013-12-07 00:00:00
2223472056,Sedary Raymaker,SedaryRaymaker,An egotistical little Naked Bunny with a Whip. Find me at Wonkette and Slacktivist among others.,380,194,129249,14,2013-11-30 00:00:00
2228470182,Dr. PETER Mahirwe,pmahirwe,,1937,722,1519,32,2013-12-03 00:00:00
2229087716,kenna,velvetdoors,❥ stoned and dethroned ❥,264,174,19967,6,2013-12-03 00:00:00
2231720700,Francis Dubé,DOCDUBE,ER physician. Aspiring woodworker. Meme activist. Tweets are my own. Retweets are exactly that.,298,243,796,17,2013-12-05 00:00:00
2243582650,inactive,neptunesIut,,240,18,612,1,2013-12-25 00:00:00
2245906880,Derek Gidick,DerekSkid,YEAH FRIES!!!!!!!!!!!!!!!!!!!!!!!!,128,357,14862,6,2013-12-14 00:00:00
2246514691,Bonita,GiselletheeBest,ni santa ni puta solo mujer 🚺,645,454,69904,26,2013-12-14 00:00:00
2247887227,pit lord #4,oneillc13_,naps after coffee,164,209,7804,0,2013-12-15 00:00:00
2250495874,Fizz Chick,EParoxysms,Tragicomic👽🔫⚡️🤖‼️🙃🆒❣️🔮🌜💀,145,371,6605,1,2013-12-29 00:00:00
2258150745,KevinRearick,KevinRearick,,29,141,25,0,2014-01-02 00:00:00
2261218653,Melissa,Melissa_Ram0s,bitches love nuggets - sop,177,228,32272,3,2014-01-03 00:00:00
2262257804,雙子赤字降至,KYScrap,ㄏ———–ㄏ I spent 3 stacks on these Rick owns I try my best to forget it,1717,5,2968,7,2013-12-25 00:00:00
2271566635,@Mare,mare0107,,204,1295,1537,0,2014-01-01 00:00:00
2272300260,BigDaddy,strujillo075,Political Junkie Free Sprit and Progressive Democrat. #TheResistance #UniteBlue Opinions expressed are solely my own.,6805,6874,10141,51,2014-01-01 00:00:00
2275616640,Joseph Joslin,JoeJoslin18,,25,586,3492,0,2014-01-04 00:00:00
2276555593,nessa :^),nessvvh,strivin for euphoria 🌻,249,299,89579,6,2014-01-04 00:00:00
2276924233,Keilen Shigematsu,ThroughMyEyes05,,86,341,11574,4,2014-01-04 00:00:00
2281314234,BitcoinAgile,bitcoinagile,"Breaking News: Bitcoin, Blockchain & Beyond #bitcoin #blockchain #ethereum #cryptocurrency #VC #crypto #trading #TA #charts #ico #altcoins $btc $eth",50008,12221,2381,7490,2014-01-07 00:00:00
2286617634,Ian Todd,MrIanTodd,Synesthetic Musician. Like to write a tune now and again. Debut Album Groaning Up available on iTunes: https://itun.es/gb/SVh2db,262,512,6233,43,2014-01-11 00:00:00
2286965533,Shane,shanefrazier13,"28. Uncle, dog lover, cat lover, I like Marvel, DC, Star Wars.  I'm a democrat. #resistance
Fluent in Russian and English.",2749,1474,115890,58,2014-01-11 00:00:00
2288491013,REV. ANA PORRAS.,AnaPorras5,,543,304,12205,2,2014-01-17 00:00:00
2288557100,Chaz,chazmcgee2013,,94,63,9009,0,2014-01-12 00:00:00
2290655273,William Rankin,brankin999,,18,235,2030,0,2014-01-18 00:00:00
2292280091,Nahj,_oxanna1,"19/ msu🦅🔴",3345,3342,26362,12,2014-01-19 00:00:00
2293568580,savannah,alaskasav,Capricorn,122,233,10748,0,2014-01-15 00:00:00
2294698705,Kurt Wolfe,Enforce_Update,"Investigations, compliance and enforcement attorney at Troutman Sanders (@TSTweets) focusing on securities enforcement. Opinions are mine; RTs ≠ endorsements",451,662,303,16,2014-01-16 00:00:00
2297584760,UGLYBoyKlique,willis512tx,"U.G.L.Y 
Understand Greatness Love Yourself
http://soundcloud.com (willis512, kody512, dmt_realist)",1966,2376,21224,7,2014-01-18 00:00:00
2300816066,....SJAP....,FruittiLoopz,"Finely Tuned ❂ Amplified ❂ W/Out Interference ❂ Made of Rebeldía, Amor & Tortillas. #decolonize #waterislife #dismantlewhitesupremacy",1535,4545,74264,100,2014-01-20 00:00:00
2305699237,Kathleen Hammett,ranbeyondcancer,"Mom, wife, cancer survivor, ultra runner, loves Jesus. It does not matter if the grass is green or brown, what matters is which side of it you wake up on.",93,66,1657,6,2014-01-22 00:00:00
2307223608,Maureen Langloss,MaureenLangloss,"Writer. Feminist. Former attorney. Flash Fiction Editor @splitlipthemag. Tweets on cocktails, creepy dolls, & bad ass women. Forthcoming: @Little_Fiction",3770,1886,47115,61,2014-01-23 00:00:00
2307930226,Liban Dahir,dahir_liban,pan-African,569,437,9573,20,2014-01-27 00:00:00
2310939197,Matt,"21_mccormick",,106,233,14756,0,2014-01-28 00:00:00
2312698814,Mae Johnson,"904Mae","Lady who loves to cheer on my two fantastic sons, Supporter of Peace Corps Rwanda, watching LPGA and PGA golf, Jacksonville Jaguars, my Beloved FSU Seminoles",438,409,33162,0,2014-01-26 00:00:00
2320471297,Laura Francis,PaedsNurseLaura,"Lucky enough to be @motogp #CatalanGP @motul #motulsuperfan for 2017. Lover of Music, and believer of #bodypositivity 😘",313,356,16156,6,2014-01-31 00:00:00
2322171125,jess torres,jessstorrres,✰ Political gal ✰ Temple University ✰ Fight for a cause larger than yourself ✰,466,527,21519,3,2014-02-03 00:00:00
2322452510,Rosemary Tyler,rptyler13,"Interested in wildlife especially moths, butterflies, birds and flora. Also wild places, gardening, reading, family history, knitting and much more .....",172,195,29623,6,2014-02-01 00:00:00
2322567009,K.,Kim_xox3,♏️ 10.29 | ✨ig: kim.xo_ | ✨sc: kimxox3,362,230,23593,3,2014-02-03 00:00:00
2322947676,William Reese,NewWillinium,"Name: Howdy, names William though I go by Will or NewWillinium online. A pleasure to meet all of y'all... well most of y'all at any rate.*smirks*",138,217,62509,3,2014-02-01 00:00:00
2323858762,David,dturner1997,'Bibia Be Ye Ye' - Helena 17/05/1998-10/09/2015,306,332,2308,7,2014-02-04 00:00:00
2323902878,"Constant Bliss (*the soldier, not the cheese!)",Bethan7rose,Dehydrated 🐢,77,626,4520,0,2014-02-02 00:00:00
2324449646,Natalie Palmer,tm_palmer,Mom. Speaker. Trainer. Hoarder of kitchen tools. Baker of bread.,28,558,4211,0,2014-02-02 00:00:00
2330281398,Ben Kyneswood,kyneswood,"Lecturer, Coventry Uni & Photo Archive Miner",368,732,1003,8,2014-02-06 00:00:00
2334452586,"be a fountain, not a drain",smallwhiz1,"truth seeker, hypocrisy hater",526,536,13795,6,2014-02-08 00:00:00
2336874494,"Carolyn ""Hidden Genius"" Davis",carojdavis,"All things religion, politics, and issues affecting women and girls. Texas ex-pat. Persistent. Opinions are my own.",564,905,2819,18,2014-02-10 00:00:00
2339177324,Ky CHFS,CHFSKy,Serving families and children for the Commonwealth of Kentucky.,1156,205,956,10,2014-02-11 00:00:00
2341555040,Diplomatic Society,TheDiplOmats_,Since 1997 The Diplomatic Society has developed into a pro-active forum that links the diplomatic community through a news forum highlighting economic diplomacy,1440,996,5731,17,2014-02-13 00:00:00
2342440454,nay,naytorgator,burn a hole into your apprehensiveness & let the wildfire shine✨,246,196,8270,6,2014-02-13 00:00:00
2343731377,Odette Cesari,OdetteCesari,Directeur Epargne Retraite Entreprise @AXAFrance Head of AXA France Group Pension business #EpargneSalariale #Retraite,716,436,4701,32,2014-02-14 00:00:00
2347225454,Auntie Mame,MameAuntie,,104,195,16018,2,2014-02-16 00:00:00
2350662125,mzi.gazi,GaziMzi,Moonlight.......,7,62,9,0,2014-02-18 00:00:00
2352343873,BunneeShelton,BunneeShelton,"#BIPOC Accomplice. All day, everyday.",623,396,99247,9,2014-02-19 00:00:00
2352565165,Deanna young,cubanadeanna,I love my Family- Animal Advocate -YOGA -TEAM MUHNEY- RAFA #1-Caribbean Sea where I was born. -Liberal/Democrat -In Awe of Nature & Our PLANET❤️🙏🏼🌎🕉⭕️M.🌴🐘,579,261,66809,36,2014-02-19 00:00:00
2354878061,fat ass kelly price,Ratch3t_Ros3,fire walk with me,254,147,1491,0,2014-02-20 00:00:00
2358683454,Kaarlo Moran,Padawanmage,,92,148,12345,0,2014-02-23 00:00:00
2365830201,Michael,auto00099,Mueller 2020,713,913,41389,43,2014-02-25 00:00:00
2366322079,Mike Clifford,Dc930Mike,"beer fan, husband, Dad, retired hockey coach,..☘️....❤️footy.....❤️my LP standard 🎸...Punk....My Own Flag...my mate Murphy🐕",328,165,39150,4,2014-02-28 00:00:00
2367846292,Luka Beth,luka_beth,Making my way through living in all the states that start with the letter M. #3 is Missouri.,68,92,4089,10,2014-02-26 00:00:00
2371988440,morgan morton,mogomorton,,1463,814,36040,5,2014-02-28 00:00:00
2374096494,Glen Wolyner,gmwventures,,169,2315,2670,18,2014-03-05 00:00:00
2375058949,Robin,"33robinbird",,164,579,24889,1,2014-03-06 00:00:00
2375921396,RKR,RilesKathleen,J&C💕,228,258,1200,0,2014-03-06 00:00:00
2379337574,Aaron Greven,EdoubleAronG,"architect, sailor, backpacker, sports nut, family man and owner of @agdworks - not necessarily in that order.",69,363,3020,5,2014-03-08 00:00:00
2383511021,Sasha Elena,sasha_elenaa,,430,333,13721,1,2014-03-04 00:00:00
2387612179,Deana,Deanaluvs,,1573,1466,51903,55,2014-03-13 00:00:00
2387897449,Pradeep Gupta,PradeepGupta_PG,"At my Best, it's.   .   . almost impossible to beat me.",515,4360,48663,37,2014-03-13 00:00:00
2390908640,satyabrata tripathy,satyabratatrip8,"INDIAN, HINDU AND A NATIONALIST. AN ENGINEER,AND MOST IMPORTANT IS AM A  MODI BHAKT .",1670,2214,99631,34,2014-03-15 00:00:00
2393066191,Russell Michaels,TGBED8v8,"Expert flipper of tables, cinephile, video game nerd, music lover, Packers fan, Grump, screen junkie, Cubs fan, Millennial, staff writer @fragsandbeer",1300,3911,142917,78,2014-03-16 00:00:00
2393626172,jenna,jennakrebbs,,533,868,3456,1,2014-03-16 00:00:00
2395348760,Carson Andrew Hornsby,iheartmarketing,Injecting the world with creative vitamins #marketing #branding #advertising #creative #b2bmarketing #digitalmarketing #pancakes,385,2031,960,14,2014-03-17 00:00:00
2400813884,Ian Cooper,ian_doha,"Founder, Department of #Hockey Analytics; Technology, entertainment and sports lawyer; #Wharton grad",296,261,1370,24,2014-03-20 00:00:00
2405519594,Ressie Stevens,pbcupp,"I'm a homemaker devoted to my family. I enjoy some cooking, crafts, flower gardening, diy, etc........",54,343,3569,0,2014-03-22 00:00:00
2408517722,hope high,rdmd316,,3,47,21,0,2014-03-24 00:00:00
2408883295,OFfiCIAL mONstER rAVIng LOOnY PARTy,Official_MRLP,"The OFFICIAL account of the UK's only OFFICIAL political party.  Vote for Insanity - You know it makes sense! (Any Retweets are not an endorsement!)
#Manicfesto",4343,1842,3210,63,2014-03-24 00:00:00
2409582901,Sharon Beach Watson,Shabbychicforme,"Selling all things vintage. Etsy, ebay and my shop on Amazon Handmade.  We also sell quilting supplies and fabric. Handmade aprons and baby blankets.",1758,1365,2697,320,2014-03-24 00:00:00
2413008282,CSRO,CSROAdvocacy,CSRO and its member organizations advocate for excellence in the field of rheumatology and ensure access to the highest quality care for patients.,379,244,370,9,2014-03-26 00:00:00
2424374069,kabugo,dorcasnjerikabu,,19,28,104,0,2014-03-20 00:00:00
2428062000,zoe,JVVLSLUTXL,tastes like Heaven but burns like hell 💋 KING @TheDevonSmith 💋,619,498,13980,6,2014-04-04 00:00:00
2430789530,Wyatt Ousey,WyattOusey,🌈🍭🍄🎇✌🏼 Plur vibes | Snapchat: whyatt123,111,238,885,0,2014-04-06 00:00:00
2450405997,bettymotau,bettymotau,"i was born in Limpop Denelton Elensdroon A . I AM A GOD Fearing chlid ,i have 1 sibylline and i am a mother to a boy child . i am very ambitious.",42,79,309,0,2014-03-31 00:00:00
2451141872,Lidia A. Waters,LidiaAWaters,"When people can walk away from you, let them walk. Your destiny is never tied to anyone who left.",6,9,0,0,2014-04-18 00:00:00
2462058236,Kay,"1RealKidd",bourgeoisie,1374,724,6689,34,2014-04-24 00:00:00
2466525902,𝑒𝓂𝓅𝓇𝑒𝓈𝓈 🕊,pinkcookiedimps,• You can call me Dimples • 20 • Womanist • #BlackLivesMatter • Writer • Bruno Mars • #WakandaForever • Cishet she/her • 🗝📖🖋,1002,291,6062,30,2014-04-27 00:00:00
2467226497,Harmit Malik,HarmitMalik,Study genetic conflicts professionally. Try to avoid conflicts in personal life (with mixed results).,6270,2212,22753,105,2014-04-28 00:00:00
